"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008202","steroid metabolic process","128/5939","334/18986",0.383233532934132,1.22513417347827,2.80064836496772,0.00345958671049314,0.0154424036301123,0.0109969702738923,"84310/412/51478/3422/5959/10005/5087/11161/3290/10682/54982/706/3158/6609/11001/1727/8309/622/51706/55911/8879/9444/80270/348/7923/2908/847/6307/30/51422/336/23461/90809/9885/10162/319/11218/1595/10449/3991/7108/3028/3930/3069/5444/37/4047/51141/174/2235/10273/338/51144/5825/10901/7536/427/8644/1717/2232/9563/9784/335/7436/84681/2222/64746/1593/10613/5563/5562/6777/6342/51170/476/23780/50814/2260/5007/6818/1645/59338/3157/11160/7533/5641/114880/4598/80025/8542/4790/3490/2230/114883/6817/10654/51474/1718/873/2055/3295/2539/231/341/23541/5156/47/2053/351/5566/79154/2770/1601/114876/5594/2224/4204/2638/26119/1646/91734/9420/158219/5592/866/1071/337/3931",128
"GO:0065005","protein-lipid complex assembly","17/5939","30/18986",0.566666666666667,1.81153954088792,3.00125982282443,0.00346279398183196,0.0154458194182561,0.0109994027527719,"348/345/336/8694/10162/2181/274/51429/2235/338/55937/5567/335/341/5566/337/3931",17
"GO:0043489","RNA stabilization","37/5939","80/18986",0.4625,1.47853594881293,2.89378570887675,0.00348418913650274,0.015530300414644,0.0110595640481401,"3658/92345/3183/9967/23185/4904/1660/55544/3192/9444/8148/56478/10949/8531/170506/2521/10492/4615/1994/57721/1736/7812/7186/23435/1153/25819/54888/23367/51808/10605/90806/79066/26986/9261/3184/1432/8241",37
"GO:0030218","erythrocyte differentiation","59/5939","139/18986",0.424460431654676,1.35692974497317,2.8495459118306,0.00348727971820142,0.0155331297307211,0.0110615788837538,"2309/55972/25893/211/116151/51522/6722/92/3717/23306/93974/5591/6005/3148/567/129138/80279/10296/2235/23376/6194/6774/405/10013/292/3059/6208/6772/2038/6223/6777/94081/51510/55027/23456/23210/6521/23230/60682/3276/221395/2039/5880/79876/4067/2539/6415/150274/29766/3303/9636/3313/1432/22985/669/4151/836/51327/55646",59
"GO:0014074","response to purine-containing compound","63/5939","150/18986",0.42,1.34267048324634,2.84272348787804,0.00350253036060405,0.0155900805987478,0.0111021351998405,"200186/5105/845/445/3158/4882/4724/594/100/23028/3066/4907/10142/79041/1277/3767/444/779/6261/87178/7056/10060/9465/329/55151/54434/6772/790/5144/5562/51763/2889/6262/54464/29904/5138/5970/5313/3488/9693/7184/2230/6263/2039/5906/7430/5167/23373/358/83606/673/10498/57026/9370/7155/5207/24145/682/5908/2946/2819/7442/64784",63
"GO:0141085","regulation of inflammasome-mediated signaling pathway","22/5939","42/18986",0.523809523809524,1.67453234871992,2.95255649954872,0.00354484009162665,0.0157562287979891,0.0112204540090028,"81559/948/4615/57506/1654/3428/79184/5515/5610/8473/140609/80772/1452/2634/3920/5587/22900/5599/3312/22933/25921/5336",22
"GO:2000008","regulation of protein localization to cell surface","22/5939","42/18986",0.523809523809524,1.67453234871992,2.95255649954872,0.00354484009162665,0.0157562287979891,0.0112204540090028,"6809/88/859/382/6810/1861/26056/3326/30851/8729/1499/9777/150684/57120/207/8301/9230/23171/4130/23327/29098/257364",22
"GO:0048545","response to steroid hormone","130/5939","340/18986",0.382352941176471,1.22231906738112,2.7908080221828,0.00355111704578139,0.015773044462477,0.0112324289169859,"79039/2309/8725/84676/8085/9667/5105/6258/7042/196541/445/4129/706/3158/1655/7352/594/3717/3192/57630/952/23028/81606/6422/6294/58/2908/301/9125/336/55325/7110/10628/498/1277/9131/10521/3148/9101/6256/29966/11240/57617/2235/23376/596/9612/55823/7337/6879/8754/57658/8644/65992/1369/10013/387/7057/23558/23019/64754/10424/10728/79447/3301/2821/790/11057/5111/842/476/5245/7332/477/9604/6155/5106/5290/5176/5058/811/51569/11331/4734/5970/7533/2931/10413/25959/3417/1636/6714/1312/728358/3490/5931/178/5585/1536/1977/857/6198/51389/1408/79876/358/3312/2720/5901/10498/5788/142/1601/11315/210/1956/3303/9370/5594/306/27347/2288/5207/8648/9420/836/478/4848/2/2805",130
"GO:0010976","positive regulation of neuron projection development","68/5939","164/18986",0.414634146341463,1.32551673723506,2.82467831221509,0.00362574728946011,0.0160932291970773,0.0114604414785594,"153090/57554/54606/25/8175/27067/2011/348/23028/2909/2896/23064/170506/1809/11075/816/4076/10300/382/7779/1627/11344/322/482/7436/1855/23242/950/54664/160/9897/5584/23654/2889/2260/2316/347733/1756/51517/5176/29904/55754/6324/5756/23191/65009/5526/8428/4921/411/162427/64175/9693/3655/8724/5906/5587/5048/4067/10938/8536/673/4690/8036/27020/6280/56963/2534",68
"GO:0042180","cellular ketone metabolic process","94/5939","237/18986",0.39662447257384,1.26794279109057,2.80048871946307,0.00364486051117264,0.0161667200092335,0.0115127763544015,"57834/8816/205251/5165/27235/2171/10295/5166/440503/157506/10196/25953/4704/345/5163/344/2677/51422/84274/2271/23408/23038/2531/84883/56997/3028/2170/23417/5019/37/51141/5164/174/9612/10901/1374/8644/51004/23352/9563/3667/4836/84816/10613/154807/55198/51805/79001/6777/6342/3029/1728/10229/7167/1645/84869/874/56267/57017/11160/883/160760/6622/58526/80025/347862/2820/32/2739/207/857/873/972/231/57107/341/8574/10327/493/3692/22933/1601/11315/9946/56910/9370/5581/208/4835/3620/1646/5592/2819/337",94
"GO:0007020","microtubule nucleation","24/5939","47/18986",0.51063829787234,1.63242611944843,2.92878058745712,0.00365910523167195,0.016218528794902,0.0115496708489096,"10426/10048/10844/10142/282991/11076/23122/7283/1639/57606/8874/1453/2801/28964/23332/5058/9659/24139/9793/3303/4204/5116/54820/114791",24
"GO:0010288","response to lead ion","13/5939","21/18986",0.619047619047619,1.97899277575991,3.02844257529988,0.00366730603773389,0.0162321278437137,0.0115593551143334,"538/8678/847/5359/2235/84557/4137/5515/5516/5536/5499/210/4204",13
"GO:0140354","lipid import into cell","13/5939","21/18986",0.619047619047619,1.97899277575991,3.02844257529988,0.00366730603773389,0.0162321278437137,0.0115593551143334,"2180/11001/948/376497/2181/2170/10999/6513/7057/2058/207/6198/208",13
"GO:0009749","response to glucose","83/5939","206/18986",0.402912621359223,1.28804496196771,2.80448248501974,0.00368800794689103,0.016312342842018,0.0116164784723936,"2309/9462/5105/2752/2081/25874/6722/10723/57678/2876/4023/1285/6434/55011/5208/57521/8398/56652/336/2030/2621/51714/10628/572/1277/8893/4088/5936/3767/10399/4087/84522/51092/3383/6810/1027/7057/8655/26056/5127/5894/1293/1292/5563/5562/6443/55829/8890/5007/5106/8473/8891/5290/5176/25828/5313/5211/9854/3123/1636/83667/56943/4089/5532/9230/91942/5530/6198/1967/1361/6844/6717/5566/1215/2730/9370/8892/5581/23098/10497/2729/836/2822",83
"GO:0032392","DNA geometric change","38/5939","83/18986",0.457831325301205,1.46361096854162,2.85584092957657,0.00384345415412871,0.0169880136442097,0.0120976426683709,"83990/10111/3159/4361/84515/6832/1660/3181/6742/113510/4173/4171/22907/92675/23064/56652/4176/170506/56897/5965/5813/63922/4175/7520/2547/4172/3148/10146/3149/5976/4174/8607/1653/1654/10856/10923/3146/51008",38
"GO:1901019","regulation of calcium ion transmembrane transporter activity","33/5939","70/18986",0.471428571428571,1.50707911384793,2.86758778801411,0.00388213406931284,0.0171469958019579,0.0122108583376872,"845/81671/6548/57158/10345/56704/844/3306/3270/5350/29979/6786/246329/444/79026/287/817/3064/784/1193/477/6236/2631/487/1756/2280/805/7341/6717/9446/30845/28954/2946",33
"GO:0000460","maturation of 5.8S rRNA","19/5939","35/18986",0.542857142857143,1.73542443412792,2.93807341530921,0.0039164347805494,0.0172864270669748,0.0123101512660013,"117246/51018/23212/23481/23517/161424/23246/5591/23404/54512/23016/55759/79033/5393/11340/6227/3692/5394/65095",19
"GO:0048525","negative regulation of viral process","44/5939","99/18986",0.444444444444444,1.4208153261866,2.8322676236742,0.00393992205492348,0.0173779686174275,0.0123753405806486,"81559/147339/325/8815/9869/7726/3609/7706/22954/10155/10318/54737/57169/5359/57506/10614/1460/9217/10410/3434/3428/5478/56829/684/6772/51763/5610/24138/4599/6672/4057/9683/51574/8724/4153/2192/972/4939/8547/2934/9636/6737/9235/6732",44
"GO:0019359","nicotinamide nucleotide biosynthetic process","16/5939","28/18986",0.571428571428571,1.82676256223992,2.95372589826837,0.00405032856855233,0.01781524909325,0.0126867403153762,"83666/64802/84875/55739/5740/4837/349565/10135/27231/83594/133686/55191/54981/23475/93100/3620",16
"GO:0019363","pyridine nucleotide biosynthetic process","16/5939","28/18986",0.571428571428571,1.82676256223992,2.95372589826837,0.00405032856855233,0.01781524909325,0.0126867403153762,"83666/64802/84875/55739/5740/4837/349565/10135/27231/83594/133686/55191/54981/23475/93100/3620",16
"GO:0071549","cellular response to dexamethasone stimulus","16/5939","28/18986",0.571428571428571,1.82676256223992,2.95372589826837,0.00405032856855233,0.01781524909325,0.0126867403153762,"5105/196541/445/3717/2908/498/9101/2235/64754/842/5106/5176/1977/6198/358/1956",16
"GO:1900543","negative regulation of purine nucleotide metabolic process","16/5939","28/18986",0.571428571428571,1.82676256223992,2.95372589826837,0.00405032856855233,0.01781524909325,0.0126867403153762,"84676/706/93974/51024/201163/6774/89/5515/28964/55022/6521/9759/5566/142/57103/5207",16
"GO:0010827","regulation of D-glucose transmembrane transport","36/5939","78/18986",0.461538461538462,1.47546206950147,2.83887985525019,0.00409278625193761,0.017976995169101,0.012801924248568,"4205/2171/51422/6248/3643/8218/10776/6253/3099/10580/718/3667/55198/5584/9847/51763/55829/55022/2931/1636/26060/79058/207/23433/5295/114882/6198/5167/5781/6814/673/8682/9370/7525/208/1432",36
"GO:0071277","cellular response to calcium ion","36/5939","78/18986",0.461538461538462,1.47546206950147,2.83887985525019,0.00409278625193761,0.017976995169101,0.012801924248568,"4208/84059/131034/4205/221154/10367/6609/825/286097/80271/444/10105/6261/10156/8644/10060/817/5563/5562/8895/29904/8826/79085/5641/29957/10235/6263/118/241/673/3707/25932/100271927/5336/8904/2822",36
"GO:0071692","protein localization to extracellular region","144/5939","382/18986",0.37696335078534,1.20508943896455,2.73198584765707,0.00414264498314319,0.0181513194639835,0.0129260654855645,"94121/25874/7042/8736/79613/201158/2200/90550/3717/5208/51124/348/952/6422/8398/2147/51714/64285/10059/1595/572/153339/818/4053/79971/5936/240/3767/43/23435/84300/4087/55240/10959/84522/5573/6566/821/284119/51092/8754/1174/382/55737/1374/375056/2308/6810/4756/322/5478/5213/8655/3667/6400/26056/5127/22820/162/5894/5950/5873/5341/2182/388552/3033/6623/23236/27063/27236/51167/5007/10972/164/26258/5106/2029/4253/7260/79792/1311/7273/80223/5211/9854/55204/3123/23607/4052/23230/56943/4074/2201/26958/2244/5715/64175/2243/1312/2266/4628/25930/5532/399687/5578/9230/2767/5864/91942/5530/23410/64083/5781/145173/5048/2778/128989/84876/6814/6558/5910/6717/5566/65985/11315/9601/5481/57333/1956/2775/26297/173/5581/10961/283/5071/55585/2746/682/10497/5991/2822/6288/3783",144
"GO:0031053","primary miRNA processing","12/5939","19/18986",0.631578947368421,2.01905335826517,2.99834108042399,0.0041468231818903,0.0181513194639835,0.0129260654855645,"22916/1655/6428/3181/51593/4686/4088/4087/4086/6774/56339/4204",12
"GO:0048268","clathrin coat assembly","12/5939","19/18986",0.631578947368421,2.01905335826517,2.99834108042399,0.0041468231818903,0.0181513194639835,0.0129260654855645,"23149/115548/1175/2060/1213/3092/1759/1211/8301/9685/1601/2580",12
"GO:1904294","positive regulation of ERAD pathway","12/5939","19/18986",0.631578947368421,2.01905335826517,2.99834108042399,0.0041468231818903,0.0181513194639835,0.0129260654855645,"9709/81542/29979/10273/8975/10134/7466/29978/7917/4287/6449/857",12
"GO:2000811","negative regulation of anoikis","12/5939","19/18986",0.631578947368421,2.01905335826517,2.99834108042399,0.0041468231818903,0.0181513194639835,0.0129260654855645,"7088/5166/51651/4170/596/5290/598/6714/3688/5747/857/3678",12
"GO:1901655","cellular response to ketone","48/5939","110/18986",0.436363636363636,1.39498232025594,2.80301645385442,0.00417885358377968,0.0182788720037389,0.0130168992392759,"10270/2309/5105/196541/445/3717/6422/2908/2621/498/9131/9101/108/2235/8644/64754/31/10631/1019/5563/5562/842/8751/23367/5106/5176/54464/1636/6714/2230/207/9475/1977/6198/51389/64083/5587/2778/358/2770/11315/54331/1956/5581/4478/2782/1646/3371",48
"GO:0038179","neurotrophin signaling pathway","21/5939","40/18986",0.525,1.67833810405792,2.89750420290331,0.0041957874051468,0.0183275934651613,0.013051595163291,"6654/2674/5894/84335/2889/26999/23607/23191/6714/5526/6272/9693/9564/23390/5906/10252/5781/8036/11151/836/183",21
"GO:0070873","regulation of glycogen metabolic process","21/5939","40/18986",0.525,1.67833810405792,2.89750420290331,0.0041957874051468,0.0183275934651613,0.013051595163291,"3643/2932/89801/10580/3667/5507/9852/5261/79660/51763/55829/5506/2931/53632/207/5509/3481/5167/5255/5499/208",21
"GO:0042158","lipoprotein biosynthetic process","29/5939","60/18986",0.483333333333333,1.54513666722793,2.85337094222635,0.00420845276877092,0.0183575612155007,0.0130729360417937,"2752/51304/9821/9776/258010/348/57467/55054/5289/25782/285282/338/9397/11152/26100/4836/335/10533/253832/60673/22930/55062/51125/5495/23390/1622/5494/25921/3931",29
"GO:0046324","regulation of D-glucose import","29/5939","60/18986",0.483333333333333,1.54513666722793,2.85337094222635,0.00420845276877092,0.0183575612155007,0.0130729360417937,"4205/51422/3643/8218/10776/6253/3099/10580/3667/55198/5584/55829/55022/2931/1636/26060/79058/207/23433/5295/114882/6198/5167/5781/6814/8682/9370/208/1432",29
"GO:1990849","vacuolar localization","39/5939","86/18986",0.453488372093023,1.44972726596365,2.82016276598483,0.00421142379197924,0.0183578604302334,0.0130731491210266,"94121/65082/90809/282991/201163/54785/55004/23207/79036/55207/6850/10013/25940/54664/867/7942/118426/64837/5170/2647/26276/9043/6845/4627/23557/83871/201294/3799/6812/119032/8773/5880/5864/27342/6813/4067/8673/6284/8723",39
"GO:0033674","positive regulation of kinase activity","101/5939","258/18986",0.391472868217054,1.25147396463529,2.74387178296078,0.00422927062557151,0.0184229591644214,0.0131195077619403,"3491/153090/10111/205428/23118/2081/80829/4486/4361/7042/25/2200/1856/5621/3717/2011/55011/143384/51422/5609/2621/154/2147/6868/3937/3643/7520/2547/7189/7186/5770/51429/7164/8754/6188/10979/1654/387/7057/5478/4137/4216/6794/3320/5571/285489/57679/10920/10899/5515/5170/51719/2260/5871/55437/94056/219771/5058/4057/5716/8826/3123/6622/51704/6091/6714/4921/55704/11235/9693/1991/5747/207/5606/5906/10006/805/1917/3690/972/142679/22924/6885/5159/5899/10454/23328/5605/8536/5788/1956/9370/57103/10961/3265/8654/5604/51347/4282/79092/9344",101
"GO:0031123","RNA 3'-end processing","42/5939","94/18986",0.446808510638298,1.42837285451738,2.80901160116967,0.0042554074176867,0.0185240550012859,0.0131915009528608,"91746/23248/22916/26024/6832/79869/11051/11052/55149/2091/4686/1477/55197/170506/60528/23404/64852/54931/3028/1736/54512/10914/23016/87178/79033/118460/53981/58490/5393/23283/11340/10768/90806/23318/51095/51574/29101/6741/6227/51692/5394/56915",42
"GO:0008645","hexose transmembrane transport","52/5939","121/18986",0.429752066115702,1.37384622449448,2.78332494310002,0.00432802268550478,0.0188271963451291,0.0134073764361652,"11182/4205/2171/201140/376497/6515/51422/6248/7248/3643/8218/10776/6253/3099/10999/10580/718/5473/6513/3667/6517/55198/5584/9847/6443/51763/55829/55022/2931/1636/23607/83667/26060/79058/6272/32/6518/207/23433/5295/114882/6198/5167/5781/53916/6814/673/8682/9370/7525/208/1432",52
"GO:0051402","neuron apoptotic process","118/5939","307/18986",0.384364820846906,1.22875071368906,2.72622355961732,0.00433598889524255,0.0188488864346454,0.0134228225594088,"2045/2309/5663/4208/64114/57724/10280/841/1051/7042/26355/10617/2876/25/27429/5625/4882/5621/3717/2908/2896/5609/3572/5423/54583/64802/51604/9131/2932/4170/5538/4841/596/6418/7466/6647/387/7009/1271/56616/1291/54463/331/1293/84335/1292/2821/664/842/5584/29926/3845/843/5245/317/340371/6093/1728/1499/5290/8737/2931/10763/80331/5641/23607/581/598/6622/6812/5921/997/55074/9040/8883/1020/10525/23129/6416/58533/6648/1191/16/2055/80315/2539/8882/8829/25793/673/4804/2213/6477/351/142/998/11315/839/637/8772/2730/3672/208/840/4204/23098/6620/80208/2597/3265/355/5071/11151/4313/2729/2632/836/838",118
"GO:0010907","positive regulation of glucose metabolic process","25/5939","50/18986",0.5,1.59841724195993,2.85858828842849,0.0043661680244484,0.0189540238535594,0.0134976938746629,"11091/51422/3643/10776/10580/2308/4837/3667/6794/1642/5571/89/9852/5261/79660/6714/53632/207/3481/5255/5499/5566/2875/208/2822",25
"GO:0140894","endolysosomal toll-like receptor signaling pathway","25/5939","50/18986",0.5,1.59841724195993,2.85858828842849,0.0043661680244484,0.0189540238535594,0.0134976938746629,"57724/51304/121260/57142/4615/23325/29979/5538/7189/1654/81790/10612/5802/3551/3146/23180/10211/81035/6714/57590/51135/857/6885/81622/3654",25
"GO:0009306","protein secretion","140/5939","371/18986",0.377358490566038,1.20635263544145,2.70814607792475,0.00445068742120003,0.0193076803423115,0.0137495426144791,"94121/25874/7042/8736/79613/201158/90550/3717/5208/51124/348/952/6422/8398/2147/51714/64285/10059/1595/572/153339/818/4053/79971/5936/240/3767/43/23435/84300/4087/55240/10959/84522/5573/6566/821/284119/51092/8754/1174/382/55737/1374/375056/2308/6810/4756/322/5478/5213/8655/3667/6400/26056/5127/22820/162/5894/5950/5873/5341/2182/388552/3033/6623/23236/27063/27236/51167/5007/10972/164/26258/5106/2029/4253/7260/79792/1311/7273/80223/5211/9854/55204/3123/23607/23230/56943/4074/26958/2244/5715/64175/2243/1312/2266/4628/25930/5532/399687/5578/9230/2767/5864/91942/5530/23410/64083/5781/145173/5048/2778/128989/84876/6814/6558/5910/6717/5566/65985/11315/9601/5481/57333/1956/2775/26297/5581/10961/283/5071/55585/2746/682/10497/5991/2822/6288/3783",140
"GO:1903036","positive regulation of response to wounding","37/5939","81/18986",0.45679012345679,1.46028241858067,2.80081992431322,0.00450803749432389,0.0195430686440018,0.0139171692494585,"538/2155/27346/948/2896/301/2147/11117/350/2475/7056/10979/7057/23189/10565/2316/3273/4638/7001/5345/2161/8428/4921/196527/3688/5747/2039/7448/1361/673/5340/71/5581/64094/22875/3265/5327",37
"GO:0043255","regulation of carbohydrate biosynthetic process","46/5939","105/18986",0.438095238095238,1.40051796438393,2.77658380241931,0.00454431295834993,0.0196868352476461,0.0140195494944336,"11091/34/2908/51422/3643/10776/2932/5903/89801/5164/10580/2308/57001/7874/4837/3667/5507/6794/1642/5571/160/5341/9852/79660/51763/55829/1213/5506/8473/2931/83667/6622/53632/4790/207/5509/3481/5167/57486/5499/5566/2875/283871/9370/208/5592",46
"GO:0019915","lipid storage","43/5939","97/18986",0.443298969072165,1.41715343101602,2.778969856109,0.00459358960828992,0.0198730877376428,0.0141521851349072,"57674/4023/440503/948/57146/4481/161247/348/123/8760/26580/8694/23761/8605/158747/53349/338/128486/718/1374/51099/1401/335/6777/57104/10226/60526/32/4790/550/114885/114882/857/1408/5167/3690/10938/4792/79068/3685/3073/3074/158219",43
"GO:1904063","negative regulation of cation transmembrane transport","43/5939","97/18986",0.443298969072165,1.41715343101602,2.778969856109,0.00459358960828992,0.0198730877376428,0.0141521851349072,"538/845/7416/23479/10345/288/88/5350/130507/29979/859/274/10105/596/7779/7009/817/51185/1193/51719/477/6236/7531/150684/9943/4734/5533/5532/857/5530/805/5534/4842/7341/6717/23327/9446/3792/5581/27347/28954/2946/183",43
"GO:0031952","regulation of protein autophosphorylation","18/5939","33/18986",0.545454545454545,1.74372790031992,2.88495268465325,0.00462151416881899,0.0199734716257073,0.0142236713270483,"2045/10111/4361/1654/57826/29904/10457/5526/11261/857/805/5167/92597/85456/9961/9370/5911/9344",18
"GO:0051047","positive regulation of secretion","123/5939","322/18986",0.381987577639752,1.22115106062777,2.70035729818385,0.00463519724639389,0.0199734716257073,0.0142236713270483,"94121/376267/25874/7042/8736/84236/90550/3717/5208/51124/952/286097/8398/7879/2147/51714/7110/10059/572/5321/2181/11267/79971/43/23435/23122/3916/5573/9367/9536/8754/382/55737/134957/27183/5868/6850/6810/322/5478/5213/8655/9474/7251/5950/5873/2182/10015/22930/23236/27063/2260/6845/5007/10972/164/302/27243/23332/5106/9255/5608/7273/9854/201294/55204/3123/23607/6622/6812/4089/2244/7036/5715/8027/1020/2243/2266/4628/25930/5532/399687/5578/2767/9146/5864/5530/23410/64083/5587/5781/1361/358/6281/6386/9525/156/84876/8673/6279/6558/6717/5566/51762/1601/65985/5481/1956/5581/1535/283/3684/3689/8723/2746/682/10497/3134/84932/5874/2822/4282/3783",123
"GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","11/5939","17/18986",0.647058823529412,2.06853996018343,2.97371704868023,0.00463889799496663,0.0199734716257073,0.0142236713270483,"117246/56342/54680/23481/23560/23246/55759/6129/55003/11224/8886",11
"GO:0006878","intracellular copper ion homeostasis","11/5939","17/18986",0.647058823529412,2.06853996018343,2.97371704868023,0.00463889799496663,0.0199734716257073,0.0142236713270483,"538/5621/6341/9997/90639/28952/475/1356/351/10058/4502",11
"GO:0071360","cellular response to exogenous dsRNA","11/5939","17/18986",0.647058823529412,2.06853996018343,2.97371704868023,0.00463889799496663,0.0199734716257073,0.0142236713270483,"79594/10084/1660/57506/3661/3434/10211/81035/340061/857/5899",11
"GO:1901096","regulation of autophagosome maturation","11/5939","17/18986",0.647058823529412,2.06853996018343,2.97371704868023,0.00463889799496663,0.0199734716257073,0.0142236713270483,"56893/140775/154/7405/23274/79443/9474/10241/25851/9140/10043",11
"GO:1901334","lactone metabolic process","11/5939","17/18986",0.647058823529412,2.06853996018343,2.97371704868023,0.00463889799496663,0.0199734716257073,0.0142236713270483,"6515/5444/6513/477/30001/5446/231/10327/9446/5445/2729",11
"GO:0034764","positive regulation of transmembrane transport","86/5939","216/18986",0.398148148148148,1.27281372970883,2.72061817124196,0.00464264894832507,0.0199760235361606,0.0142254886143093,"5663/2258/4205/2180/25/81671/825/6548/57158/578/5354/10345/844/3306/65268/288/2147/88/3643/7070/8218/10142/10776/6786/246329/444/10580/718/9465/287/482/3064/5348/3667/481/126755/784/760/5584/9847/5170/23204/2316/2631/487/1756/10063/6324/581/6622/26060/5533/196527/483/3688/5532/207/3759/23433/5295/11261/114882/857/5530/805/5781/5534/4842/27433/2539/673/81/7341/6717/5335/9747/9446/9370/30845/208/27347/1432/7114/2946/1520/3783",86
"GO:0009435","NAD biosynthetic process","15/5939","26/18986",0.576923076923077,1.84432758687684,2.90659899438282,0.00473099016206114,0.0203146726239218,0.0144666501614747,"83666/64802/84875/55739/5740/4837/349565/10135/27231/83594/55191/54981/23475/93100/3620",15
"GO:0036119","response to platelet-derived growth factor","15/5939","26/18986",0.576923076923077,1.84432758687684,2.90659899438282,0.00473099016206114,0.0203146726239218,0.0144666501614747,"538/5770/4141/92154/867/94056/8826/6714/5962/3690/5159/3036/7525/57175/2534",15
"GO:0048011","neurotrophin TRK receptor signaling pathway","15/5939","26/18986",0.576923076923077,1.84432758687684,2.90659899438282,0.00473099016206114,0.0203146726239218,0.0144666501614747,"6654/5894/84335/26999/23607/23191/6714/5526/6272/9564/23390/10252/5781/836/183",15
"GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","30/5939","63/18986",0.476190476190476,1.52230213519993,2.80158441943776,0.00479127623277789,0.0205595808496066,0.0146410562022828,"10395/26355/1285/79594/23787/3336/23786/9093/572/9131/4088/10399/4137/56616/51065/3329/842/317/5134/3092/7415/6622/6091/489/10541/6279/4804/8738/29108/6280",30
"GO:0090307","mitotic spindle assembly","35/5939","76/18986",0.460526315789474,1.47222640706835,2.78303029052917,0.00480818405376028,0.0206181451796839,0.014682761510109,"10274/3796/9750/1104/3192/26065/7175/7756/26073/23122/8086/4733/23172/387/3837/2801/79643/2316/51510/27243/23332/57132/56647/9639/29082/91782/256364/5119/8243/25978/51652/9525/128866/3303/29098",35
"GO:0030901","midbrain development","41/5939","92/18986",0.445652173913043,1.42467623739906,2.75484108444026,0.00496826950843255,0.0212901792959592,0.0151613359196854,"79109/4129/3340/27089/5354/6422/4722/1152/522/515/1340/79971/11240/4155/4086/1267/387/8655/284612/6654/3309/1453/51377/10409/9919/2260/1499/7531/7533/10971/805/6271/2539/1215/22933/3939/998/57447/59345/2746/838",41
"GO:0000054","ribosomal subunit export from nucleus","10/5939","15/18986",0.666666666666667,2.1312229892799,2.95702755960438,0.00511019962535475,0.021775067937972,0.0155066387695581,"4869/161424/7248/51068/4927/6209/7514/5901/3692/8241",10
"GO:0010889","regulation of sequestering of triglyceride","10/5939","15/18986",0.666666666666667,2.1312229892799,2.95702755960438,0.00511019962535475,0.021775067937972,0.0155066387695581,"4023/440503/161247/123/128486/51099/57104/10226/114885/114882",10
"GO:0033147","negative regulation of intracellular estrogen receptor signaling pathway","10/5939","15/18986",0.666666666666667,2.1312229892799,2.95702755960438,0.00511019962535475,0.021775067937972,0.0155066387695581,"81606/9125/29966/57617/55823/23019/11331/25959/9420/4848",10
"GO:0033750","ribosome localization","10/5939","15/18986",0.666666666666667,2.1312229892799,2.95702755960438,0.00511019962535475,0.021775067937972,0.0155066387695581,"4869/161424/7248/51068/4927/6209/7514/5901/3692/8241",10
"GO:0042182","ketone catabolic process","10/5939","15/18986",0.666666666666667,2.1312229892799,2.95702755960438,0.00511019962535475,0.021775067937972,0.0155066387695581,"57834/25953/5019/3029/874/56267/883/347862/11315/4835",10
"GO:0061635","regulation of protein complex stability","10/5939","15/18986",0.666666666666667,2.1312229892799,2.95702755960438,0.00511019962535475,0.021775067937972,0.0155066387695581,"51295/8878/5108/23325/11267/60684/60592/6892/56926/3312",10
"GO:1903543","positive regulation of exosomal secretion","10/5939","15/18986",0.666666666666667,2.1312229892799,2.95702755960438,0.00511019962535475,0.021775067937972,0.0155066387695581,"7879/11267/27183/7251/10015/27243/8027/9146/6386/9525",10
"GO:0010332","response to gamma radiation","26/5939","53/18986",0.490566037735849,1.56825842607389,2.79499305863194,0.00511028092308346,0.021775067937972,0.0155066387695581,"2876/578/79073/5591/23028/85453/5423/7520/2547/10269/596/867/5562/5371/10413/1410/581/598/6154/6648/51776/3297/5788/142/57103/3265",26
"GO:0009746","response to hexose","84/5939","211/18986",0.398104265402844,1.27267344383539,2.68720457522945,0.00511553208348926,0.021775067937972,0.0155066387695581,"2309/9462/5105/2752/2081/25874/6722/10723/57678/2876/4023/1285/6434/55011/5208/57521/8398/56652/336/2030/2621/51714/10628/572/1277/8893/4088/5936/3767/10399/4087/84522/51092/3383/6810/1027/7057/8655/26056/5127/5894/1293/1292/5563/5562/6443/55829/8890/5007/5106/8473/8891/5290/5176/25828/5313/5211/9854/3123/1636/83667/56943/4089/6518/5532/9230/91942/5530/6198/1967/1361/6844/6717/5566/1215/2730/9370/8892/5581/23098/10497/2729/836/2822",84
"GO:0141193","nuclear receptor-mediated signaling pathway","73/5939","180/18986",0.405555555555556,1.29649398514527,2.69656290738601,0.00511584995349035,0.021775067937972,0.0155066387695581,"79039/5165/8085/9667/22938/6258/2171/440503/1655/3717/23028/81606/6422/6294/2908/9125/55325/7110/84498/10521/6256/29966/11240/1488/57617/23376/9249/9612/55823/7337/6879/5740/57658/8644/65992/10013/387/23558/23019/10728/79447/3301/5245/5371/9604/6672/5058/811/51569/11331/4734/7533/25959/6714/728358/10626/1399/5585/51389/1408/79876/10498/81/142/1601/11315/5594/2288/8648/9420/8854/4848/5547",73
